jahr;quelle;allgemeines_schlagwort;spezifisches_schlagwort;satz;kwic;url
2004;SPIEGEL;attentat;bin laden;Hatte Osama Bin Laden einst nur »Amerikaner und Juden« zu Feinden erklärt, die so genannten Kreuzritter, so ist künftig jedes Land gefährdet, in dem al-Qaida oder von ihr inspirierte Islamisten sich stark genug fühlen, um zuzuschlagen.</p><p> Ist es also bereits so weit, wie der Leiter des Berliner Krisenstabs, Sigurd Peters, fürchtet, dass die Möglichkeit eines Anschlags auch in der deutschen Hauptstadt »sehr realistisch« ist?</p><p> Stellt sich womöglich gar nicht mehr die Frage nach dem Ob, sondern nur noch die, wann und wie ein Attentat erfolgt, wie es der englische Innenminister David Blunkett für die britische Insel fürchtet?</p><p> In der Bundesregierung werden derzeit zwei Theorien diskutiert: Ist die Ablehnung des Irak-Kriegs durch den Bundeskanzler eine Art Versicherungsschein, dass der Terror an den Deutschen vorbeigeht?;und wie ein Attentat erfolgt wie es;https://www.spiegel.de/politik/als-waeret-ihr-im-krieg-a-f4e4f10e-0002-0001-0000-000030300068
2004;SPIEGEL;tat;al-qaida;Wer von ihnen schließlich bombt und tötet, egal wen, darf darauf setzen, dass die Ikone die Tat später loben und als von ihr in Auftrag gegeben darstellen wird.</p><p> Al-Qaida, sagt der Singapurer Terrorismus-Forscher Rohan Gunaratna, ist heute mehr Bewegung als Organisation.;die Ikone die Tat später loben und;https://www.spiegel.de/politik/als-waeret-ihr-im-krieg-a-f4e4f10e-0002-0001-0000-000030300068
2004;SPIEGEL;tat;al-qaida;Und zum ersten Mal versuchte al-Qaida, mit Drohungen politisches Wohlverhalten zu erzwingen.</p><p> Eine neue, beängstigende Taktik, die Experten überraschte: Bisher hatten die Glaubensfanatiker dem Westen den Krieg nicht so sehr erklärt für das, was er tat, sondern für das, wofür er steht - Demokratie, Modernität und Gewissensfreiheit.</p><p> Jetzt versuchten die Terroristen den Eindruck zu erwecken, es liege nur an den Betroffenen selbst, Attacken zu vermeiden.;das was er tat sondern für das;https://www.spiegel.de/politik/austreibung-der-boesen-geister-a-20e9f27d-0002-0001-0000-000030285721
2004;SPIEGEL;attentat;twin towers;Im August 2001 telefonierte er mit Mohammed al-Fasasi, der schon den Hamburger Gefolgsleuten Mohammed Attas den rechten Hass auf das Christentum in einer Moschee der Hansestadt eingebläut hatte - und der nun in Casablanca für 30 Jahre wegen der dortigen Attentate eingesperrt ist.</p><p> Wenige Tage vor dem Attentat auf die Twin Towers dann rief Zougam den mittlerweile ebenfalls inhaftierten Chef der Madrider Qaida-Zelle, Imad Eddin Barakat Yarkas, kurz Abu Dahdah, an, um ihm mitzuteilen, er sei »nun angekommen in Madrid«, aus Marokko.</p><p> Im November 2001, nach den Anschlägen von New York und Washington, ließ Garzón die ganze Madrider Zelle festnehmen, mit dabei auch Zougam.;Tage vor dem Attentat auf die Twin;https://www.spiegel.de/politik/die-ganze-wahrheit-a-aa8b5655-0002-0001-0000-000030285763
2004;SPIEGEL;attentat;twin towers;"»Amerikanische Soldaten, die auf unserem Territorium operieren, das wird unser stolzes Volk ihm nicht verzeihen.« Und dann beugt sich Ex-Spionagechef Gul nach vorn, flüstert, nun ganz Verschwörungsfanatiker: »Einige CIA-Kollegen, US-Militärs und der israelische Mossad müssen in das Attentat auf die Twin Towers eingeweiht gewesen sein.« Warum wären sonst so lange keine Abfangjets aufgestiegen?</p><p> Willkommen in Pakistan, dem Reich der Schizophrenie und schroffen Gegensätze: Armenhaus (mit rund 54 Pro-</p><p> zent Analphabeten) und Atommacht (mit bis zu 50 Nuklearsprengköpfen); Heimat eines der besten Teams im Kolonialsport Cricket wie im urzeitlichen Reiterspiel Buskaschi, dessen Spielwerkzeug ein kopfloses Kalb ist.";müssen in das Attentat auf die Twin;https://www.spiegel.de/politik/die-meister-des-dschihad-a-9530bfcc-0002-0001-0000-000030414356
2004;SPIEGEL;anschlag;world trade center;Und auch wenn es keine »konkrete Gefahr« gäbe, nur eine »hohe abstrakte Gefährdung«, hat Nagel einen Alptraum: dass seine Polizei nach einem Anschlag wie etwa in Madrid feststellt, »dass wir schon ein Dossier über den Täter hatten, aber nichts tun konnten«.</p><p> In der Kuds-Moschee, einer Art Kaffeehaus der Szene, verbrämen Islamisten den Terror immer noch mit Verschwörungstheorien: Mal war es der Mossad, mal die CIA, die angeblich Flugzeuge ins World Trade Center gelenkt haben, um anschließend einen Kreuzzug gegen den Islam zu führen.;Polizei nach einem Anschlag wie etwa in;https://www.spiegel.de/panorama/2-hochzeiten-und-3000-todesfaelle-a-55293df4-0002-0001-0000-000031031486
2004;SPIEGEL;anschlag;al-qaida;Dann verübte al-Qaida am vorvergangenen Wochenende in Saudi-Arabien einen Anschlag auf Ausländer, die in der Ölstadt Chubar arbeiten, und die Händler nahmen zusätzlich einen Angstzuschlag.</p><p> So kam der Konferenz in Bonn unvermittelt eine Bedeutung zu, mit der die Veranstalter anfangs gar nicht gerechnet hatten.;Saudi Arabien einen Anschlag auf Ausländer die;https://www.spiegel.de/politik/der-ergruente-kanzler-a-223db6da-0002-0001-0000-000031105831
2004;SPIEGEL;tat;al-qaida;Das Terrornetzwerk al-Qaida bekennt sich zu der Tat.</p><p> FUSSBALL I Werder Bremen gewinnt nach der Meisterschaft auch den DFB-Pokal mit einem 3:2 gegen Alemannia Aachen.</p><p> SONNTAG, 30.;sich zu der Tat p p FUSSBALL;https://www.spiegel.de/politik/chronik-a-88c0efd5-0002-0001-0000-000031105912
2004;SPIEGEL;angriff;al-qaida;Wenn keine Kameras in der Nähe waren, wechselten meine Frau und meine Tochter kaum ein Wort mit mir.</p><p> Die folgenden Tage verbrachte ich abwechselnd damit, um Verzeihung zu bitten und den Angriff auf al-Qaida zu planen.;bitten und den Angriff auf al Qaida;https://www.spiegel.de/politik/titanische-kaempfe-a-67a55d58-0002-0001-0000-000031329840
2004;SPIEGEL;angriff;al-qaida;»Was halten Sie davon?«, fragt Cheney, und Clarke sagt: »Das ist ein Angriff von al-Qaida, und die bevorzugen Simultanangriffe.;Das ist ein Angriff von al Qaida;https://www.spiegel.de/politik/das-scheitern-amerikas-a-a7805cd6-0002-0001-0000-000031617131
2004;SPIEGEL;aktion;bin laden;Die Aktion 1998 war ein Fehlschlag, getroffen wurden Lager, Bin Laden war nicht dort.;Die Aktion 1998 war ein;https://www.spiegel.de/politik/das-scheitern-amerikas-a-a7805cd6-0002-0001-0000-000031617131
2004;SPIEGEL;anschlag;world trade center;September gilt, und zudem ein Cousin Ramsi Ahmed Jussufs, der den Anschlag aufs World Trade Center im Jahr 1993 plante und ausführte.</p><p> Bei Aruchi sollen die CIA-Agenten erstmals Dokumente, E-Mail-Adressen und Handy-Botschaften gefunden haben, aus denen sich folgern ließ, dass in New York oder Washington Schreckliches bevorstand.;Jussufs der den Anschlag aufs World Trade;https://www.spiegel.de/politik/vom-baum-geschuettelt-a-ef360984-0002-0001-0000-000031759280
2004;SPIEGEL;anschlag;world trade center;Justizminister John Ashcroft berichtete in einer Pressekonferenz von Qaida-Kämpfern, die sich bereits in den USA aufhielten und »zu 90 Prozent« bereit seien, einen Anschlag auf ein spektakuläres amerikanisches Ziel à la World Trade Center zu starten.;bereit seien einen Anschlag auf ein spektakuläres;https://www.spiegel.de/politik/die-geissel-der-goetter-a-bcdf0cbd-0002-0001-0000-000031977096
2004;SPIEGEL;angriff;bin laden;Ohne diese Zuflucht hätte Bin Laden kaum den Angriff auf die USA durchführen können.;Laden kaum den Angriff auf die USA;https://www.spiegel.de/politik/ein-neuer-angriff-droht-a-b1327914-0002-0001-0000-000032060846
2004;SPIEGEL;attacke;wtc;das war nichts weiter als ein Spiel, Putin wollte uns schon damals verbrennen, er sah nach der Attacke auf das WTC eine Chance dafür.;sah nach der Attacke auf das WTC;https://www.spiegel.de/politik/ein-furchtbarer-schlag-a-72a475a5-0002-0001-0000-000032134680
2004;SPIEGEL;anschlag;bin laden;»Heißt das, die arbeiten für Kerry?«, fragte ein Reporter.</p><p> Dass Bin Laden einen Anschlag plane, um die Wahl zu beeinflussen, verbreiten die Geheimdienste seit Monaten.;Bin Laden einen Anschlag plane um die;https://www.spiegel.de/politik/stunden-der-schmaehungen-a-ef717e4d-0002-0001-0000-000032499162
2004;SPIEGEL;anschlag;world trade center;Wenn es regnet, läuft sein Käfig voll Wasser.</p><p> Niemand kommt.</p><p> »So vergingen wohl an die dreieinhalb Monate«, sagt Wissam al-Dimawi, er lächelt.</p><p> Zwei Monate nach dem Anschlag auf das World Trade Center, fünf Wochen nach dem Angriff auf das Taliban-Regime erließ George W.;Monate nach dem Anschlag auf das World;https://www.spiegel.de/panorama/der-vollendete-terrorist-a-e7d341df-0002-0001-0000-000032628524
2004;SPIEGEL;angriff;world trade center;Wenn es regnet, läuft sein Käfig voll Wasser.</p><p> Niemand kommt.</p><p> »So vergingen wohl an die dreieinhalb Monate«, sagt Wissam al-Dimawi, er lächelt.</p><p> Zwei Monate nach dem Anschlag auf das World Trade Center, fünf Wochen nach dem Angriff auf das Taliban-Regime erließ George W.;Wochen nach dem Angriff auf das Taliban;https://www.spiegel.de/panorama/der-vollendete-terrorist-a-e7d341df-0002-0001-0000-000032628524
2005;SPIEGEL;anschlag;world trade center;Der Tsunami übte mit seiner unfassbaren Gewalt einen Anschlag auf die Küstenlandschaften des Indischen Ozeans aus, neben dem der menschengemachte auf das World Trade Center in New York und das Pentagon in Washington am 11.;unfassbaren Gewalt einen Anschlag auf die Küstenlandschaften;https://www.spiegel.de/politik/leben-mit-dem-tsunami-a-5953d345-0002-0001-0000-000038915615
2005;SPIEGEL;anschlag;al-qaida;Ein blutiger Anschlag an der Golfküste dürfte eine Kettenreaktion auslösen: Die Touristen würden ausbleiben, Hotels und Shopping-Malls veröden, die erfolgreichen Emirates Airlines, die gerade 45 der neuen Superflieger A 380 von Airbus bestellt haben, stünden vor dem Ruin.</p><p>Warum aber verschont al-Qaida die reichen, materialistischen Golfstaaten?;Ein blutiger Anschlag an der Golfküste;https://www.spiegel.de/politik/der-turmbau-zu-dubai-a-f3745051-0002-0001-0000-000039523458
2005;SPIEGEL;anschlag;twin towers;Und er hat den vorgeblichen Drahtziehern der Bombenattentate vom Frühjahr 2004 den Prozess machen lassen.</p><p>Karimow versteht sich, spätestens seit dem Anschlag auf die New Yorker Twin Towers am 11.;spätestens seit dem Anschlag auf die New;https://www.spiegel.de/politik/schlaefer-im-tiefen-tal-a-d0bd0bda-0002-0001-0000-000040474060
2005;SPIEGEL;anschlag;twin towers;Erstaunlich und erschreckend zugleich: Er träumt schon mehr als ein Jahrzehnt vor dem Anschlag auf die Twin Towers davon, »ein Großereignis zu schaffen für die Massenmedien, um Spenden zu sammeln«.</p><p>Im Mittelpunkt dieser frühen Qaida-Papiere stehen die Finanzen.;Jahrzehnt vor dem Anschlag auf die Twin;https://www.spiegel.de/panorama/der-clan-des-obl-a-1140a11c-0002-0001-0000-000040630172
2005;SPIEGEL;angriff;bin laden;Wer der Welt den Krieg erklärt und westliche Zivilisten getötet hat, der kann nach dem Weltbild der Wahhabiten immer noch seine Nächsten in der Heimat lieben.</p><p>FLUGZEUGE UND TÜRME WAREN</p><p>SCHON IMMER DAS SCHICK-</p><p>SAL DER FAMILIE BIN LADIN.</p><p>»BIN ICH MEINES BRUDERS</p><p>HÜTER?«, FRAGT YESLAM - ER</p><p>FÜHRTE FÜR OSAMA EIN KONTO.</p><p>»DIE WAHHABITEN SIND EINE</p><p>LUXUSAUSGABE DER TALIBAN«,</p><p>SAGT OSAMAS SCHWÄGERIN.</p><p>»NUR EIN NACHNAME EIGNET SICH</p><p>WENIGER ALS BIN LADEN, UM POP-</p><p>KARRIERE ZU MACHEN: HITLER.«</p><p>* Mit Osama-Stellvertreter Mohammed Atif (l.), der bei einemUS-Angriff 2001 ums Leben kam.</p>;der bei einemUS Angriff 2001 ums Leben;https://www.spiegel.de/panorama/der-clan-des-obl-a-1140a11c-0002-0001-0000-000040630172
2005;SPIEGEL;anschlag;al-qaida;Der von dem Jordanier Abu Mussab al-Sarkawi geführte Irak-Ableger des Terrornetzwerks al-Qaida bestritt allerdings jede Beteiligung an dem Anschlag vom Mittwoch.;Beteiligung an dem Anschlag vom Mittwoch;https://www.spiegel.de/politik/blutbad-an-gottes-lieblingen-a-569d2abf-0002-0001-0000-000041106175
2005;SPIEGEL;angriff;al-qaida;Und wenn Mörder wie diese vier aus Straßen wie dieser kommen, dann könnte der Terror zu einer normalen Gefahr werden.</p><p>Schon das erste Bekennerschreiben nannte ja wieder neue Ziele: »Den heldenhaften Mudschahidin ist es gelungen,</p><p>einen gesegneten Angriff in London durchzuführen«, hieß es da, und weiter: »Wir warnen die dänische und italienische Regierung sowie alle anderen Regierungen der Kreuzfahrer, dass sie dieselben Strafen erleiden werden, wenn sie ihre Truppen nicht aus Irak und Afghanistan abziehen.«</p><p>Absender war die bis dahin unbekannte »Geheimorganisation der Qaida für den Dschihad in Europa«, und neu war schon die mit dem Namen angedeutete Hierarchie: Eine Arbeitsgruppe Europa hatte al-Qaida bis dahin, offiziell, nicht.;p einen gesegneten Angriff in London durchzuführen;https://www.spiegel.de/politik/die-zweite-front-a-d668f269-0002-0001-0000-000041106181
2005;SPIEGEL;anschlag;world trade center;September 2001 ihre entführten Maschinen in das World Trade Center steuerten.</p><p>Die nur allzu präzise Enttarnung, von einem republikanischen Kongressabgeord-</p><p>neten enthüllt, ist eine Sensation: Bislang galt etwa der Ägypter Atta vor seinem Anschlag als völlig unbeschriebenes Blatt - als einer jener »Schläfer«, die zuvor nie aufgefallen waren und die deswegen besonders gefährlich sind.</p><p>Bei allen drei Einreisen in die USA war Atta der US-Einwanderungsbehörde erfolgreich durch die Maschen geschlüpft.;Atta vor seinem Anschlag als völlig unbeschriebenes;https://www.spiegel.de/politik/fischzug-im-datensee-a-abba2652-0002-0001-0000-000041429233
2005;SPIEGEL;anschlag;al-qaida;10.</p><p>ANSCHLAG Drei Bombenattentate, höchstwahrscheinlich verübt von einer südostasiatischen und al-Qaida nahestehenden Terrorgruppe, erschüttern die Ferieninsel Bali.;10 p p ANSCHLAG Drei Bombenattentate höchstwahrscheinlich;https://www.spiegel.de/politik/chronik-a-cca8b992-0002-0001-0000-000042658591
2005;SPIEGEL;tat;al-qaida;Zwar haben sich schon frühere Jünger des Terrors auf die »Propaganda durch die Tat« verlassen, doch die weltweite Aufmerksamkeit, die eine nebulöse Gruppierung wie al-Qaida heute erzielt, war ihnen nicht vergönnt.;Propaganda durch die Tat verlassen doch die;https://www.spiegel.de/kultur/der-radikale-verlierer-a-4a2fef3d-0002-0001-0000-000042983347
2005;SPIEGEL;angriff;world trade center;"Selbst der spektakuläre Angriff auf das World Trade Center konnte die Vormachtstellung der Vereinigten Staaten nicht erschüttern; die New Yorker Börse hat ihre Arbeit bereits am Montag nach dem Angriff wieder aufgenommen; die langfristigen Auswirkungen auf das internationale Finanzsystem und auf den Welthandel waren minimal.</p><p>Dagegen sind die Konsequenzen für die arabischen Gesellschaften fatal.";Selbst der spektakuläre Angriff auf das World;https://www.spiegel.de/kultur/der-radikale-verlierer-a-4a2fef3d-0002-0001-0000-000042983347
2005;SPIEGEL;anschlag;twin towers;»African Twin Towers« heißt das Projekt, und es geht diesmal um Richard Wagner, natürlich, den Anschlag vom 11.;Wagner natürlich den Anschlag vom 11;https://www.spiegel.de/kultur/die-wueste-bebt-a-eee231f8-0002-0001-0000-000043216123
2005;SPIEGEL;anschlag;al-qaida;Und in Australien konnte eine Gruppe von Muslimen offenbar erst im letzten Moment an »einem Anschlag wie in London« gehindert werden: Sie hatte das einzige Atomkraftwerk des Landes als Attentatsziel ausgespäht.</p><p>Doch »die gefährlichste Schlacht« im südostasiatischen Schmelztiegel der Religionen, so al-Qaida Experte Rohan Gunaratna, »wird derzeit im Süden Thailands ausgetragen«.;Moment an einem Anschlag wie in London;https://www.spiegel.de/politik/krieg-aus-dem-schatten-a-602bd931-0002-0001-0000-000043216138
2005;SPIEGEL;anschlag;world trade center;1994, nach dem ersten Anschlag auf das New Yorker World Trade Center, verlangte er, die Bundeswehr als »Sicherheitsreserve« bereitzuhalten.;nach dem ersten Anschlag auf das New;https://www.spiegel.de/politik/solo-fuer-schaeuble-a-2c1eeab9-0002-0001-0000-000044844819
2006;SPIEGEL;attacke;al-qaida;<p>Der Raketenangriff in den Bergen der Region Bajaur, der in Pakistan vor zweieinhalb Woche eine kleine Staatskrise auslöste, schien deutschen Ermittlern nur eine weitere Episode im umstrittenen Kampf der Amerikaner gegen den Terrorismus zu sein: US-Drohnen hatten auf ein pakistanisches Dörfchen namens Damadola gefeuert, dabei mehrere Häuser in Schutt und Asche gelegt und mindestens 18 Menschen getötet.</p><p>Die Attacke galt der Nummer zwei von al-Qaida: Aiman al-Sawahiri.;p p Die Attacke galt der Nummer;https://www.spiegel.de/politik/know-how-aus-krefeld-a-92bab93f-0002-0001-0000-000045624788
2006;SPIEGEL;anschlag;world trade center;Abd al-Rahman sitzt für seine Beteiligung am ersten Anschlag auf das World Trade Center 1993 eine lebenslange Haftstrafe ab.</p><p>Nichts passt zusammen in diesem Verfahren, Moussaouis wahre Rolle bleibt undurchsichtig.;Beteiligung am ersten Anschlag auf das World;https://www.spiegel.de/politik/auf-dem-maertyrerpfad-a-78098474-0002-0001-0000-000046237027
